instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.073,203536.1129,0.0073,10,278816.593
m6g.medium,us-west-2d,10,5.0,10,1,4,10.0,0.0,0.13,197708.9612,0.013,10,152083.8163
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.251,303609.206,0.0251,10,120959.843
c8gn.2xlarge,us-west-2d,17,40.0,17,7,7,17.0,0.0,1.5776,523344.1254,0.0928,17,19513.7858
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.365,1017680.5643,0.0073,50,55763.3186
m6g.medium,us-west-2d,50,5.0,50,1,4,50.0,0.0,0.65,988544.8062,0.013,50,30416.7633
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.255,1518046.03,0.0251,50,24191.9686
c5ad.xlarge,us-west-2d,75,10.0,75,3,5,75.0,0.0,4.3725,1755721.6875,0.0583,75,5353.8302
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.73,2035361.1286,0.0073,100,27881.6593
m6g.medium,us-west-2d,100,5.0,100,1,4,100.0,0.0,1.3,1977089.6125,0.013,100,15208.3816
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.51,3036092.06,0.0251,100,12095.9843
c5ad.xlarge,us-west-2d,115,10.0,115,4,2,115.0,0.0,6.7045,2692106.5875,0.0583,115,3491.6284
r7g.medium,us-west-2c,287,50.0,287,1,6,287.0,0.0,5.166,7323745.212,0.018,287,4939.6585
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,2.92,8141444.5143,0.0073,400,6970.4148
m6g.medium,us-west-2d,400,5.0,400,1,4,400.0,0.0,5.2,7908358.45,0.013,400,3802.0954
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,10.04,12144368.24,0.0251,400,3023.9961
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,11.853,8688468.3354,0.027,439,1669.746
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.3,20353611.2857,0.0073,1000,2788.1659
m6g.medium,us-west-2d,1000,5.0,1000,1,4,1000.0,0.0,13.0,19770896.125,0.013,1000,1520.8382
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,25.1,30360920.6,0.0251,1000,1209.5984
