instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.11,217721.9514,0.011,10,197929.0468
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.192,197708.9612,0.0192,10,102973.4173
c6g.large,eu-west-1a,10,50.0,10,2,2,10.0,0.0,0.348,196786.35,0.0348,10,56547.8017
c6g.2xlarge,eu-west-1c,17,50.0,17,7,7,17.0,0.0,2.3426,334536.795,0.1378,17,8400.3394
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.55,1088609.7571,0.011,50,39585.8094
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.96,988544.8062,0.0192,50,20594.6835
c6g.large,eu-west-1a,50,50.0,50,2,2,50.0,0.0,1.74,983931.75,0.0348,50,11309.5603
c6g.xlarge,eu-west-1c,75,40.0,75,3,5,75.0,0.0,5.6325,1475897.625,0.0751,75,3493.7656
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.1,2177219.5143,0.011,100,19792.9047
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.92,1977089.6125,0.0192,100,10297.3417
c6g.large,eu-west-1a,100,50.0,100,2,2,100.0,0.0,3.48,1967863.5,0.0348,100,5654.7802
c6g.xlarge,eu-west-1c,115,40.0,115,4,2,115.0,0.0,8.6365,2263043.025,0.0751,115,2278.5428
r6g.medium,eu-west-1c,287,40.0,287,1,6,287.0,0.0,7.0602,5632667.2019,0.0246,287,2779.8105
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.4,8708878.0571,0.011,400,4948.2262
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.68,7908358.45,0.0192,400,2574.3354
c6g.large,eu-west-1a,400,50.0,400,2,2,400.0,0.0,13.92,7871454.0,0.0348,400,1413.695
x2gd.medium,eu-west-1a,439,50.0,439,1,9,439.0,0.0,19.5355,8688468.3354,0.0445,439,1013.1043
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,11.0,21772195.1429,0.011,1000,1979.2905
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,19.2,19770896.125,0.0192,1000,1029.7342
c6g.large,eu-west-1a,1000,50.0,1000,2,2,1000.0,0.0,34.8,19678635.0,0.0348,1000,565.478
