InstanceType,AZ,Timestamp,Code,RawCode,RequestCreateTime,StatusUpdateTime,DDDRequestTime
c6i.large,us-east-1f,1744741748.93112,success,pending-fulfillment,1744741748.0,1744741748.0,1744741747
c6i.large,us-east-1f,1744741748.9624808,success,pending-fulfillment,1744741748.0,1744741748.0,1744741747
c6i.large,us-east-1f,1744741749.0561626,success,pending-fulfillment,1744741748.0,1744741748.0,1744741747
c6i.large,us-east-1f,1744741749.0983076,success,pending-fulfillment,1744741748.0,1744741748.0,1744741747
c7gn.large,us-east-1b,1744742046.666086,success,pending-fulfillment,1744742046.0,1744742046.0,1744742045
c7gn.large,us-east-1b,1744742046.6671262,fail,capacity-not-available,1744742046.0,1744742046.0,1744742045
c7gn.large,us-east-1b,1744742046.6415176,success,pending-fulfillment,1744742046.0,1744742046.0,1744742045
c7gn.large,us-east-1b,1744742046.677425,fail,capacity-not-available,1744742046.0,1744742046.0,1744742045
c7gn.large,us-east-1b,1744742046.6592543,success,pending-fulfillment,1744742046.0,1744742046.0,1744742045
c7gn.large,us-east-1b,1744742046.6925986,fail,capacity-not-available,1744742046.0,1744742046.0,1744742045
m3.large,us-east-1e,1744742346.7293222,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742346.7787657,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742346.814683,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742346.7938688,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742353.1380272,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742354.2922971,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
m3.large,us-east-1e,1744742358.0738409,fail,capacity-not-available,1744742346.0,1744742346.0,1744742345
c6i.large,us-east-1f,1744742649.0190482,success,pending-fulfillment,1744742648.0,1744742648.0,1744742647
c7gn.large,us-east-1b,1744742946.6488235,success,pending-fulfillment,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.670388,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.70289,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.705555,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.7178977,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.7833772,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
c7gn.large,us-east-1b,1744742946.7818272,fail,capacity-not-available,1744742946.0,1744742946.0,1744742945
m3.large,us-east-1e,1744743246.7378275,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.7611463,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.779643,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.779674,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.794836,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.8281553,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743246.7973278,success,pending-fulfillment,1744743246.0,1744743246.0,1744743245
m3.large,us-east-1e,1744743255.183149,fail,capacity-not-available,1744743246.0,1744743246.0,1744743245
c6i.large,us-east-1f,1744743548.9792163,success,pending-fulfillment,1744743548.0,1744743548.0,1744743547
c6i.large,us-east-1f,1744743548.953925,success,pending-fulfillment,1744743548.0,1744743548.0,1744743547
c6i.large,us-east-1f,1744743548.9717553,success,pending-fulfillment,1744743548.0,1744743548.0,1744743547
c6i.large,us-east-1f,1744743548.9717484,success,pending-fulfillment,1744743548.0,1744743548.0,1744743547
c6i.large,us-east-1f,1744743559.3974292,success,pending-fulfillment,1744743548.0,1744743548.0,1744743547
c7gn.large,us-east-1b,1744743846.637368,success,pending-fulfillment,1744743846.0,1744743846.0,1744743845
c7gn.large,us-east-1b,1744743846.6729045,fail,capacity-not-available,1744743846.0,1744743846.0,1744743845
c7gn.large,us-east-1b,1744743846.7030523,fail,capacity-not-available,1744743846.0,1744743846.0,1744743845
c7gn.large,us-east-1b,1744743846.6724994,success,pending-fulfillment,1744743846.0,1744743846.0,1744743845
c7gn.large,us-east-1b,1744743854.3587258,fail,capacity-not-available,1744743846.0,1744743846.0,1744743845
c7gn.large,us-east-1b,1744743854.9164495,fail,capacity-not-available,1744743846.0,1744743847.0,1744743845
c7gn.large,us-east-1b,1744743857.8300269,fail,capacity-not-available,1744743846.0,1744743846.0,1744743845
m3.large,us-east-1e,1744744146.73071,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
m3.large,us-east-1e,1744744146.7461722,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
m3.large,us-east-1e,1744744146.7596557,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
m3.large,us-east-1e,1744744146.8052611,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
m3.large,us-east-1e,1744744146.7954168,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
m3.large,us-east-1e,1744744146.849729,fail,capacity-not-available,1744744146.0,1744744146.0,1744744145
c6i.large,us-east-1f,1744744448.9411922,success,pending-fulfillment,1744744448.0,1744744448.0,1744744447
c6i.large,us-east-1f,1744744448.9563012,success,pending-fulfillment,1744744448.0,1744744448.0,1744744447
c6i.large,us-east-1f,1744744449.0068529,success,pending-fulfillment,1744744448.0,1744744448.0,1744744447
c6i.large,us-east-1f,1744744449.0083714,success,pending-fulfillment,1744744448.0,1744744448.0,1744744447
c6i.large,us-east-1f,1744744464.1088088,success,pending-fulfillment,1744744449.0,1744744449.0,1744744447
c7gn.large,us-east-1b,1744744746.72199,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.755994,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.7418754,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.734651,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.753178,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.765879,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.7660308,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744746.7913148,fail,capacity-not-available,1744744746.0,1744744746.0,1744744745
c7gn.large,us-east-1b,1744744755.4832456,fail,capacity-not-available,1744744746.0,1744744747.0,1744744745
m3.large,us-east-1e,1744745046.7387424,fail,capacity-not-available,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745046.772029,success,pending-fulfillment,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745046.744503,success,pending-fulfillment,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745046.7571318,fail,capacity-not-available,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745046.766987,fail,capacity-not-available,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745046.8144746,fail,capacity-not-available,1744745046.0,1744745046.0,1744745045
m3.large,us-east-1e,1744745056.0304062,fail,capacity-not-available,1744745047.0,1744745047.0,1744745045
c6i.large,us-east-1f,1744745348.9076006,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745348.9648335,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745348.9519918,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745348.9701378,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745348.9723012,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745356.817131,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c6i.large,us-east-1f,1744745356.9090414,success,pending-fulfillment,1744745348.0,1744745348.0,1744745347
c7gn.large,us-east-1b,1744745646.625479,success,pending-fulfillment,1744745646.0,1744745646.0,1744745645
c7gn.large,us-east-1b,1744745646.6553242,fail,capacity-not-available,1744745646.0,1744745646.0,1744745645
c7gn.large,us-east-1b,1744745646.7023957,fail,capacity-not-available,1744745646.0,1744745646.0,1744745645
c7gn.large,us-east-1b,1744745646.7258728,fail,capacity-not-available,1744745646.0,1744745646.0,1744745645
c7gn.large,us-east-1b,1744745646.7033832,fail,capacity-not-available,1744745646.0,1744745646.0,1744745645
m3.large,us-east-1e,1744745946.7571225,success,pending-fulfillment,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.737398,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.7746773,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.7976587,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.8458612,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.87601,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745946.9255476,fail,capacity-not-available,1744745946.0,1744745946.0,1744745945
m3.large,us-east-1e,1744745960.6198225,fail,capacity-not-available,1744745947.0,1744745947.0,1744745945
c6i.large,us-east-1f,1744746248.9835176,success,pending-fulfillment,1744746248.0,1744746248.0,1744746247
c7gn.large,us-east-1b,1744746546.6480725,success,pending-fulfillment,1744746546.0,1744746546.0,1744746545
c7gn.large,us-east-1b,1744746546.6716063,fail,capacity-not-available,1744746546.0,1744746546.0,1744746545
c7gn.large,us-east-1b,1744746546.7103298,fail,capacity-not-available,1744746546.0,1744746546.0,1744746545
c7gn.large,us-east-1b,1744746546.698386,fail,capacity-not-available,1744746546.0,1744746546.0,1744746545
m3.large,us-east-1e,1744746846.7995842,fail,capacity-not-available,1744746846.0,1744746846.0,1744746845
m3.large,us-east-1e,1744746846.9044504,fail,capacity-not-available,1744746846.0,1744746846.0,1744746845
m3.large,us-east-1e,1744746846.907729,fail,capacity-not-available,1744746846.0,1744746846.0,1744746845
m3.large,us-east-1e,1744746859.6223333,fail,capacity-not-available,1744746846.0,1744746846.0,1744746845
c6i.large,us-east-1f,1744747148.9761603,success,pending-fulfillment,1744747148.0,1744747148.0,1744747147
c6i.large,us-east-1f,1744747148.935771,success,pending-fulfillment,1744747148.0,1744747148.0,1744747147
c6i.large,us-east-1f,1744747148.9776754,success,pending-fulfillment,1744747148.0,1744747148.0,1744747147
c6i.large,us-east-1f,1744747148.9517524,success,pending-fulfillment,1744747148.0,1744747148.0,1744747147
c6i.large,us-east-1f,1744747148.993363,success,pending-fulfillment,1744747148.0,1744747148.0,1744747147
c6i.large,us-east-1f,1744747158.3175097,success,pending-fulfillment,1744747149.0,1744747149.0,1744747147
c7gn.large,us-east-1b,1744747446.6698349,success,pending-fulfillment,1744747446.0,1744747446.0,1744747445
c7gn.large,us-east-1b,1744747446.681731,fail,capacity-not-available,1744747446.0,1744747446.0,1744747445
c7gn.large,us-east-1b,1744747446.7283916,fail,capacity-not-available,1744747446.0,1744747446.0,1744747445
c7gn.large,us-east-1b,1744747446.7047296,fail,capacity-not-available,1744747446.0,1744747446.0,1744747445
c7gn.large,us-east-1b,1744747446.7585318,fail,capacity-not-available,1744747446.0,1744747446.0,1744747445
c7gn.large,us-east-1b,1744747454.8937876,fail,capacity-not-available,1744747447.0,1744747447.0,1744747445
c7gn.large,us-east-1b,1744747459.9381988,fail,capacity-not-available,1744747446.0,1744747446.0,1744747445
m3.large,us-east-1e,1744747746.7512546,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747746.7555263,success,pending-fulfillment,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747746.7594306,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747746.774497,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747746.7804306,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747746.7903366,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
m3.large,us-east-1e,1744747755.892025,fail,capacity-not-available,1744747746.0,1744747746.0,1744747745
c6i.large,us-east-1f,1744748048.887698,success,pending-fulfillment,1744748048.0,1744748048.0,1744748047
c6i.large,us-east-1f,1744748048.9580922,success,pending-fulfillment,1744748048.0,1744748048.0,1744748047
c6i.large,us-east-1f,1744748048.9588926,success,pending-fulfillment,1744748048.0,1744748048.0,1744748047
c6i.large,us-east-1f,1744748048.9619396,success,pending-fulfillment,1744748048.0,1744748048.0,1744748047
c6i.large,us-east-1f,1744748048.9787383,success,pending-fulfillment,1744748048.0,1744748048.0,1744748047
c7gn.large,us-east-1b,1744748346.6613252,success,pending-fulfillment,1744748346.0,1744748346.0,1744748345
c7gn.large,us-east-1b,1744748346.6627862,fail,capacity-not-available,1744748346.0,1744748346.0,1744748345
c7gn.large,us-east-1b,1744748346.6970532,fail,capacity-not-available,1744748346.0,1744748346.0,1744748345
c7gn.large,us-east-1b,1744748346.6672914,fail,capacity-not-available,1744748346.0,1744748346.0,1744748345
c7gn.large,us-east-1b,1744748346.6715617,fail,capacity-not-available,1744748346.0,1744748346.0,1744748345
c7gn.large,us-east-1b,1744748355.4085972,fail,capacity-not-available,1744748347.0,1744748347.0,1744748345
c7gn.large,us-east-1b,1744748359.3876057,fail,capacity-not-available,1744748346.0,1744748346.0,1744748345
m3.large,us-east-1e,1744748646.7887075,fail,capacity-not-available,1744748646.0,1744748646.0,1744748645
m3.large,us-east-1e,1744748646.7933917,success,pending-fulfillment,1744748646.0,1744748646.0,1744748645
m3.large,us-east-1e,1744748646.8120358,fail,capacity-not-available,1744748646.0,1744748646.0,1744748645
m3.large,us-east-1e,1744748646.8730886,fail,capacity-not-available,1744748646.0,1744748646.0,1744748645
c6i.large,us-east-1f,1744748948.9374037,success,pending-fulfillment,1744748948.0,1744748948.0,1744748947
c6i.large,us-east-1f,1744748948.9688694,success,pending-fulfillment,1744748948.0,1744748948.0,1744748947
c6i.large,us-east-1f,1744748948.953697,success,pending-fulfillment,1744748948.0,1744748948.0,1744748947
c7gn.large,us-east-1b,1744749246.6283195,success,pending-fulfillment,1744749246.0,1744749246.0,1744749245
c7gn.large,us-east-1b,1744749246.6602774,fail,capacity-not-available,1744749246.0,1744749246.0,1744749245
c7gn.large,us-east-1b,1744749246.6883264,fail,capacity-not-available,1744749246.0,1744749246.0,1744749245
c7gn.large,us-east-1b,1744749246.7310638,fail,capacity-not-available,1744749246.0,1744749246.0,1744749245
c7gn.large,us-east-1b,1744749246.7799077,fail,capacity-not-available,1744749246.0,1744749246.0,1744749245
m3.large,us-east-1e,1744749546.803093,fail,capacity-not-available,1744749546.0,1744749546.0,1744749545
m3.large,us-east-1e,1744749546.7809134,fail,capacity-not-available,1744749546.0,1744749546.0,1744749545
m3.large,us-east-1e,1744749546.7684102,fail,capacity-not-available,1744749546.0,1744749546.0,1744749545
m3.large,us-east-1e,1744749546.835291,success,pending-fulfillment,1744749546.0,1744749546.0,1744749545
m3.large,us-east-1e,1744749546.859517,fail,capacity-not-available,1744749546.0,1744749546.0,1744749545
m3.large,us-east-1e,1744749546.8702064,fail,capacity-not-available,1744749546.0,1744749546.0,1744749545
c6i.large,us-east-1f,1744749848.922026,success,pending-fulfillment,1744749848.0,1744749848.0,1744749847
c6i.large,us-east-1f,1744749849.0128982,success,pending-fulfillment,1744749848.0,1744749848.0,1744749847
c6i.large,us-east-1f,1744749849.0271788,success,pending-fulfillment,1744749848.0,1744749848.0,1744749847
c7gn.large,us-east-1b,1744750146.633052,fail,capacity-not-available,1744750146.0,1744750146.0,1744750145
c7gn.large,us-east-1b,1744750146.637308,success,pending-fulfillment,1744750146.0,1744750146.0,1744750145
c7gn.large,us-east-1b,1744750146.6541574,success,pending-fulfillment,1744750146.0,1744750146.0,1744750145
c7gn.large,us-east-1b,1744750146.6620944,fail,capacity-not-available,1744750146.0,1744750146.0,1744750145
c7gn.large,us-east-1b,1744750156.4158869,fail,capacity-not-available,1744750146.0,1744750147.0,1744750145
m3.large,us-east-1e,1744750446.749262,success,pending-fulfillment,1744750446.0,1744750446.0,1744750445
m3.large,us-east-1e,1744750446.766513,fail,capacity-not-available,1744750446.0,1744750446.0,1744750445
m3.large,us-east-1e,1744750446.7820797,fail,capacity-not-available,1744750446.0,1744750446.0,1744750445
m3.large,us-east-1e,1744750446.833319,fail,capacity-not-available,1744750446.0,1744750446.0,1744750445
m3.large,us-east-1e,1744750456.0759172,fail,capacity-not-available,1744750446.0,1744750446.0,1744750445
m3.large,us-east-1e,1744750457.0802312,fail,capacity-not-available,1744750446.0,1744750446.0,1744750445
c6i.large,us-east-1f,1744750748.9221146,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.9235418,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.9618115,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.9634006,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.9670646,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.976212,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c6i.large,us-east-1f,1744750748.9764483,success,pending-fulfillment,1744750748.0,1744750748.0,1744750747
c7gn.large,us-east-1b,1744751046.592649,fail,capacity-not-available,1744751046.0,1744751046.0,1744751045
c7gn.large,us-east-1b,1744751046.656572,fail,capacity-not-available,1744751046.0,1744751046.0,1744751045
c7gn.large,us-east-1b,1744751046.6308177,fail,capacity-not-available,1744751046.0,1744751046.0,1744751045
c7gn.large,us-east-1b,1744751046.6789863,fail,capacity-not-available,1744751046.0,1744751046.0,1744751045
m3.large,us-east-1e,1744751346.7721684,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.7759433,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.761211,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.7758212,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.7761798,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.8339589,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.8131046,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.8189342,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.8407204,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
m3.large,us-east-1e,1744751346.9206746,fail,capacity-not-available,1744751346.0,1744751346.0,1744751345
c6i.large,us-east-1f,1744751648.9411657,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c6i.large,us-east-1f,1744751648.9585576,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c6i.large,us-east-1f,1744751648.9762266,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c6i.large,us-east-1f,1744751648.9294648,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c6i.large,us-east-1f,1744751648.9560242,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c6i.large,us-east-1f,1744751648.9792442,success,pending-fulfillment,1744751648.0,1744751648.0,1744751647
c7gn.large,us-east-1b,1744751946.6131015,fail,capacity-not-available,1744751946.0,1744751946.0,1744751945
c7gn.large,us-east-1b,1744751946.6848836,fail,capacity-not-available,1744751946.0,1744751946.0,1744751945
c7gn.large,us-east-1b,1744751946.7055354,fail,capacity-not-available,1744751946.0,1744751946.0,1744751945
m3.large,us-east-1e,1744752246.834597,fail,capacity-not-available,1744752246.0,1744752246.0,1744752245
m3.large,us-east-1e,1744752246.899382,fail,capacity-not-available,1744752246.0,1744752246.0,1744752245
m3.large,us-east-1e,1744752256.2725785,fail,capacity-not-available,1744752247.0,1744752247.0,1744752245
c6i.large,us-east-1f,1744752548.9352796,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752548.9443507,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752548.9244995,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752549.008995,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752548.9974897,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752548.98814,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752549.0189743,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752549.0011182,success,pending-fulfillment,1744752548.0,1744752548.0,1744752547
c6i.large,us-east-1f,1744752562.9341435,success,pending-fulfillment,1744752562.0,1744752562.0,1744752547
c7gn.large,us-east-1b,1744752846.6640928,fail,capacity-not-available,1744752846.0,1744752846.0,1744752845
c7gn.large,us-east-1b,1744752846.6703484,fail,capacity-not-available,1744752846.0,1744752846.0,1744752845
c7gn.large,us-east-1b,1744752846.679988,fail,capacity-not-available,1744752846.0,1744752846.0,1744752845
c7gn.large,us-east-1b,1744752846.7504714,fail,capacity-not-available,1744752846.0,1744752846.0,1744752845
m3.large,us-east-1e,1744753146.773744,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.79233,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.8034322,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.7816813,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.8028204,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.7965996,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
m3.large,us-east-1e,1744753146.821463,fail,capacity-not-available,1744753146.0,1744753146.0,1744753145
c6i.large,us-east-1f,1744753448.9702203,success,pending-fulfillment,1744753448.0,1744753448.0,1744753447
c6i.large,us-east-1f,1744753448.967719,success,pending-fulfillment,1744753448.0,1744753448.0,1744753447
c6i.large,us-east-1f,1744753457.2376275,success,pending-fulfillment,1744753448.0,1744753448.0,1744753447
c7gn.large,us-east-1b,1744753746.636511,fail,capacity-not-available,1744753746.0,1744753746.0,1744753745
c7gn.large,us-east-1b,1744753746.704318,fail,capacity-not-available,1744753746.0,1744753746.0,1744753745
c7gn.large,us-east-1b,1744753754.0905252,fail,capacity-not-available,1744753747.0,1744753747.0,1744753745
m3.large,us-east-1e,1744754046.7730289,success,pending-fulfillment,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.772432,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.8012185,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.777143,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.7778018,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.7787628,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.794042,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754046.8429666,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754055.772693,fail,capacity-not-available,1744754046.0,1744754046.0,1744754045
m3.large,us-east-1e,1744754057.5090787,fail,capacity-not-available,1744754047.0,1744754047.0,1744754045
c6i.large,us-east-1f,1744754348.9313529,success,pending-fulfillment,1744754348.0,1744754348.0,1744754347
c6i.large,us-east-1f,1744754349.0211134,success,pending-fulfillment,1744754348.0,1744754348.0,1744754347
c6i.large,us-east-1f,1744754356.465165,success,pending-fulfillment,1744754348.0,1744754349.0,1744754347
c6i.large,us-east-1f,1744754360.2108724,success,pending-fulfillment,1744754349.0,1744754349.0,1744754347
c7gn.large,us-east-1b,1744754646.611513,success,pending-fulfillment,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.6347842,success,pending-fulfillment,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.647081,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.6691976,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.7007277,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.7245057,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.6938865,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.6954348,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754646.7098813,fail,capacity-not-available,1744754646.0,1744754646.0,1744754645
c7gn.large,us-east-1b,1744754654.703314,fail,capacity-not-available,1744754647.0,1744754647.0,1744754645
c7gn.large,us-east-1b,1744754655.7845151,fail,capacity-not-available,1744754646.0,1744754647.0,1744754645
m3.large,us-east-1e,1744754946.737841,success,pending-fulfillment,1744754946.0,1744754946.0,1744754945
m3.large,us-east-1e,1744754946.7791083,fail,capacity-not-available,1744754946.0,1744754946.0,1744754945
m3.large,us-east-1e,1744754946.830268,fail,capacity-not-available,1744754946.0,1744754946.0,1744754945
m3.large,us-east-1e,1744754946.8681324,fail,capacity-not-available,1744754946.0,1744754946.0,1744754945
m3.large,us-east-1e,1744754946.9274917,fail,capacity-not-available,1744754946.0,1744754946.0,1744754945
m3.large,us-east-1e,1744754957.663194,fail,capacity-not-available,1744754946.0,1744754946.0,1744754945
c6i.large,us-east-1f,1744755248.9412682,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c6i.large,us-east-1f,1744755248.996163,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c6i.large,us-east-1f,1744755248.9745803,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c6i.large,us-east-1f,1744755248.9904778,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c6i.large,us-east-1f,1744755256.973334,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c6i.large,us-east-1f,1744755261.599557,success,pending-fulfillment,1744755248.0,1744755248.0,1744755247
c7gn.large,us-east-1b,1744755546.6345444,success,pending-fulfillment,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.659807,success,pending-fulfillment,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.6568494,success,pending-fulfillment,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.6518312,fail,capacity-not-available,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.685126,fail,capacity-not-available,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.680302,fail,capacity-not-available,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.671547,fail,capacity-not-available,1744755546.0,1744755546.0,1744755545
c7gn.large,us-east-1b,1744755546.680635,fail,capacity-not-available,1744755546.0,1744755546.0,1744755545
