instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.077,203536.1129,0.0077,10,264332.6141
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.137,197708.9612,0.0137,10,144313.1104
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.267,303609.206,0.0267,10,113711.3131
c8gn.2xlarge,us-west-2d,17,35.0,17,7,7,17.0,0.0,1.3821,523344.1254,0.0813,17,22274.0385
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.385,1017680.5643,0.0077,50,52866.5228
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.685,988544.8062,0.0137,50,28862.6221
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.335,1518046.03,0.0267,50,22742.2626
c5ad.xlarge,us-west-2d,75,25.0,75,3,5,75.0,0.0,4.7175,1755721.6875,0.0629,75,4962.2941
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.77,2035361.1286,0.0077,100,26433.2614
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.37,1977089.6125,0.0137,100,14431.311
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.67,3036092.06,0.0267,100,11371.1313
c5ad.xlarge,us-west-2d,115,25.0,115,4,2,115.0,0.0,7.2335,2692106.5875,0.0629,115,3236.2788
r7g.medium,us-west-2a,287,50.0,287,1,6,287.0,0.0,5.453,7323745.212,0.019,287,4679.6765
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.08,8141444.5143,0.0077,400,6608.3154
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.48,7908358.45,0.0137,400,3607.8278
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,10.68,12144368.24,0.0267,400,2842.7828
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,12.4237,8688468.3354,0.0283,439,1593.0439
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.7,20353611.2857,0.0077,1000,2643.3261
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,13.7,19770896.125,0.0137,1000,1443.1311
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,26.7,30360920.6,0.0267,1000,1137.1131
