instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.large,us-east-1b,5,5.0,10,1,2,10.0,0.0,0.066,478632.211,0.0066,5,725200.3197
m8a.large,us-east-1b,5,5.0,10,1,4,10.0,0.0,0.066,478632.211,0.0066,5,725200.3197
m8a.large,us-east-1b,10,5.0,10,2,2,10.0,0.0,0.132,478632.211,0.0132,10,362600.1598
m8a.metal-48xl,us-east-1d,1,1.0,17,7,7,27.0,10.0,1.3016,1292306.9697,0.0482,1,36772.6038
m8a.large,us-east-1b,25,5.0,50,1,2,50.0,0.0,0.33,2393161.055,0.0066,25,145040.0639
m8a.large,us-east-1b,25,5.0,50,1,4,50.0,0.0,0.33,2393161.055,0.0066,25,145040.0639
m8a.large,us-east-1b,50,5.0,50,2,2,50.0,0.0,0.66,2393161.055,0.0132,50,72520.032
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.6032,6126492.3008,0.0203,2,18386.3019
m8a.large,us-east-1b,50,5.0,100,1,2,100.0,0.0,0.66,4786322.11,0.0066,50,72520.032
m8a.large,us-east-1b,50,5.0,100,1,4,100.0,0.0,0.66,4786322.11,0.0066,50,72520.032
m8a.large,us-east-1b,100,5.0,100,2,2,100.0,0.0,1.32,4786322.11,0.0132,100,36260.016
m8a.xlarge,us-east-1b,115,5.0,115,4,2,115.0,0.0,3.105,5504270.4265,0.027,115,15414.886
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,3.9048,18379476.9024,0.0102,3,12257.5346
m8a.large,us-east-1b,200,5.0,400,1,2,400.0,0.0,2.64,19145288.44,0.0066,200,18130.008
m8a.large,us-east-1b,200,5.0,400,1,4,400.0,0.0,2.64,19145288.44,0.0066,200,18130.008
m8a.large,us-east-1b,400,5.0,400,2,2,400.0,0.0,5.28,19145288.44,0.0132,400,9065.004
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,7.0437,24104220.321,0.0138,3,6709.9929
m8a.large,us-east-1b,500,5.0,1000,1,2,1000.0,0.0,6.6,47863221.1,0.0066,500,7252.0032
m8a.large,us-east-1b,500,5.0,1000,1,4,1000.0,0.0,6.6,47863221.1,0.0066,500,7252.0032
m8a.large,us-east-1b,1000,5.0,1000,2,2,1000.0,0.0,13.2,47863221.1,0.0132,1000,3626.0016
