instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,20.0,10,1,2,10.0,0.0,0.144,196786.35,0.0144,10,136657.1875
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.151,197708.9612,0.0151,10,130933.0869
t2.large,ap-northeast-1c,10,40.0,10,2,2,10.0,0.0,0.354,217721.9514,0.0354,10,61503.3761
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.0655,346011.3919,0.1215,17,9854.0844
c6g.medium,ap-northeast-1c,50,20.0,50,1,2,50.0,0.0,0.72,983931.75,0.0144,50,27331.4375
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.755,988544.8062,0.0151,50,26186.6174
t2.large,ap-northeast-1c,50,40.0,50,2,2,50.0,0.0,1.77,1088609.7571,0.0354,50,12300.6752
t2.xlarge,ap-northeast-1d,75,5.0,75,3,5,75.0,0.0,5.2725,1632914.6357,0.0703,75,4129.3874
c6g.medium,ap-northeast-1c,100,20.0,100,1,2,100.0,0.0,1.44,1967863.5,0.0144,100,13665.7187
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.51,1977089.6125,0.0151,100,13093.3087
t2.large,ap-northeast-1c,100,40.0,100,2,2,100.0,0.0,3.54,2177219.5143,0.0354,100,6150.3376
t2.xlarge,ap-northeast-1d,115,5.0,115,4,2,115.0,0.0,8.0845,2503802.4414,0.0703,115,2693.0787
r7a.medium,ap-northeast-1c,287,45.0,287,1,6,287.0,0.0,8.2369,9625846.6233,0.0287,287,4071.8638
c6g.medium,ap-northeast-1c,400,20.0,400,1,2,400.0,0.0,5.76,7871454.0,0.0144,400,3416.4297
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.04,7908358.45,0.0151,400,3273.3272
t2.large,ap-northeast-1c,400,40.0,400,2,2,400.0,0.0,14.16,8708878.0571,0.0354,400,1537.5844
r6g.large,ap-northeast-1a,439,45.0,439,1,9,439.0,0.0,19.7989,8615821.9569,0.0451,439,991.2681
c6g.medium,ap-northeast-1c,1000,20.0,1000,1,2,1000.0,0.0,14.4,19678635.0,0.0144,1000,1366.5719
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,15.1,19770896.125,0.0151,1000,1309.3309
t2.large,ap-northeast-1c,1000,40.0,1000,2,2,1000.0,0.0,35.4,21772195.1429,0.0354,1000,615.0338
